-111.98230836666666,33.42207096666667
-112.0411245,33.509865500000004
-112.100098,33.55203
-112.0152845,33.5100097
-111.995355,33.5123186
-112.01390627142855,33.523474057142856
-112.07217854999999,33.4812563
-111.883526,33.58348
-111.95240422908132,33.42999713555486
-112.06602684285714,33.560721257142866
-111.80996515,33.38330295
-112.341878,33.463543
-112.065458,33.449233
-111.942512,33.4214372
-112.065637,33.476084
-111.99688156666666,33.36298396666667
-111.92464734946999,33.47877403862773
-111.95733766365373,33.434745183899636
-111.92612614999999,33.512663599999996
-111.9262675,33.4986978
-111.9276185,33.5019817
-112.0409994,33.5090018
-111.8755538,33.2965461
-111.946797925,33.570212175
-111.8420649,33.3021074
-111.9276185,33.5019817
-112.1794335,33.6391716
-111.9141814,33.4091952
-112.0925796215448,33.54621455067076
-112.2040132,33.6381933
-112.0584398,33.4660496
-111.919995,33.415194
-111.84057,33.418418
-111.9955103,33.4886988
-112.073765,33.51315
-111.92625145,33.6173888
-112.0814642,33.4660407
-111.6875579503905,33.3806481436082
-111.922389,33.501646
-112.09982855700933,33.6745113788213
-112.07972135392534,33.396495098972004
-111.9417265254419,33.53338449779617
-112.02424616666667,33.512571200000004
-111.8856217140577,33.393639901787985
-112.20098419553119,33.56508906306168
-112.0632526726207,33.46419582300418
-111.9346919084177,33.59465239110673
-111.92468858,33.43093376
-111.9176155,33.5003089
-111.87569126666665,33.299525916666674
-111.837456,33.415501
-112.2731482,33.7114452
-111.96944289999999,33.44647833333334
-111.997149075,33.405411900000004
-112.09930426789502,33.45136489360801
-111.905472278595,33.5442293454526
-111.9258659,33.5083781
-111.723918914795,33.321061644794
-111.984393775,33.307899225
-111.8463705,33.3344463
-112.0595603,33.5636878
-111.95821371624726,33.45946048899719
-112.0639435,33.660973999999996
-111.899676,33.465448
-111.93473420000001,33.829762099999996
-112.011827,33.436293
-112.059744,33.316832
-111.880228525,33.299888625
-111.945714,33.588886450000004
-111.9251782,33.6236715
-112.073625,33.364006
-112.026154,33.439648
-111.97371091818182,33.37099657272727
-111.923882961273,33.5823408973639
-111.92905813066402,33.62885687170766
-111.968423,33.306588
-112.01136807899768,33.444413319126134
-111.982868121722,33.465620284092815
-111.95194133333332,33.441928
-111.9296765,33.5025941
-111.9969697,33.6117382
-112.00644,33.43475
-111.97478243333333,33.46638798888888
-111.9223493,33.3782996
-111.74266192922,33.3003980129221
-111.761888538265,33.32894231493133
-112.040806,33.6467525
-111.89658962500002,33.4834918
-112.174034,33.534184
-112.39201426506,33.4720905777243
-111.9268582,33.5808348
-111.926688,33.471677
-112.0307001,33.6255307
-111.9276185,33.5019817
-111.9331589,33.505557100000004
-112.0696059,33.5724376
-111.9633667,33.6753442
-111.9253043266946,33.46011193340408
-111.8945852,33.4644892
-111.9950629,33.4952188
-112.08216160941616,33.494766076417626
-111.876416,33.37844
-111.90914294919033,33.63782645055791
-111.9366872,33.4219869
-111.89607063333335,33.39623798333333
-111.884341,33.634121
-112.065231,33.509551
-111.9240563,33.4922185
-112.1515413,33.5499622
-111.929326,33.319374
-111.9242412,33.4994444
-112.038091,33.495225
-112.02615655,33.5113942
-111.9012511,33.65991425
-112.097523,33.538913
-111.7573521,32.8795022
-112.1113493,33.6400224
-111.6621,33.347342999999995
-112.0717352,33.50976045
-111.928035020828,33.5020036165904
-111.9300279,33.6556844
-111.9609788,33.3780956
-111.9734631215815,33.49781485053378
-111.716108,33.602592
-112.12862505000001,33.7993887
-112.21490425555557,33.64945821111111
-111.9239788,33.5515531
-111.958915295746,33.493056742458194
-112.231129,33.6411275
-112.0824227,33.5223611
-111.9249272,33.4074496
-112.04381240000001,33.5053116
-111.80695515788402,33.36901184878818
-111.928346,33.363949
-111.899966,33.427634
-111.92527229999999,33.5166246
-111.88519743727934,33.424709489655406
-111.879804,33.34283
-111.7879126,33.409585449999994
-111.8057574,33.3847024
-111.91694497499999,33.491393975
-111.9249272,33.4074496
-112.1432977,33.4599216
-111.7896745,33.4263935
-111.909728,33.413399
-111.94172762220008,33.47408700209903
-111.9955377625,33.507169437499996
-111.84229845,33.302670199999994
-111.85053771428571,33.323964571428576
-111.842586,33.299873
-111.989339,33.4946259
-112.17567803935249,33.48223733297702
-111.8904642,33.6722465
-111.91932096666666,33.553337866666666
-111.92564544999999,33.48425985
-112.06745003333333,33.42212356666666
-111.92860213333333,33.51340717777778
-111.927751,33.492962
-112.00644,33.43475
-111.78244350739749,33.317301372397
-112.050861,33.50331383333333
-112.1674064,33.646297125000004
-111.9218272,33.46915033333334
-111.9096343,33.53051336666667
-111.93769194999999,33.481393100000005
-111.94056516666666,33.423963755555555
-112.092802,33.683226
-111.83458193883929,33.32373071316092
-111.860579,33.277061
-111.97629668484346,33.45628463361801
-112.1156244,33.5612589
-111.981986,33.403689
-111.9878697,33.4552907
-112.107443834696,33.77108507139148
-112.0272041,33.5102068
-111.927632,33.577691
-111.91391605488242,33.52181358729533
-111.85880614999999,33.3041949
-111.94876908181817,33.515918899999996
-111.84126653333334,33.289987744444446
-111.8409681,33.3135411
-111.994929,33.46671
-112.11551065,33.63333135
-111.629764,33.414983
-111.891304,33.3627309
-111.926437,33.5299053
-112.065439,33.594818
-111.9268138,33.4938414
-111.95813333467774,33.51707299033062
-111.9951643,33.6401752
-111.876084,33.38421
-111.806509,33.383382
-111.95900856666667,33.44706946666667
-111.884341,33.634121
-112.19974,33.637161
-112.0741725,33.4739839
-111.85990885,33.5051928
-111.975660324097,33.3198423861638
-111.886982,33.6288709
-112.0714186,33.4487652
-111.8602743,33.2617999
-111.9979602,33.4516361
-111.899676,33.465448
-111.684228,33.384081
-111.90748170899201,33.61121972478017
-111.9251506,33.4088243
-111.9329381,33.6247596
-111.9313599,33.50201
-111.8604649,33.2611314
-111.94424343081401,33.407450184279114
-112.42738,33.4797222
-111.9217796,33.637034
-111.93975779,33.44708687999999
-112.0004677,33.474655150000004
